$GNGGA,021059.00,2258.18498,N,11354.28536,E,1,12,1.03,25.7,M,-3.3,M,,*68
$GNGGA,021059.50,2258.18480,N,11354.28524,E,1,12,1.03,25.7,M,-3.3,M,,*67
$GNGGA,021100.00,2258.18465,N,11354.28509,E,1,12,1.06,25.7,M,-3.3,M,,*6E
$GNGGA,021100.50,2258.18453,N,11354.28493,E,1,12,0.98,25.5,M,-3.3,M,,*68
$GNGGA,021101.00,2258.18441,N,11354.28475,E,1,12,1.03,25.4,M,-3.3,M,,*65
$GNGGA,021101.50,2258.18430,N,11354.28455,E,1,12,1.03,25.2,M,-3.3,M,,*62
$GNGGA,021102.00,2258.18411,N,11354.28444,E,1,12,1.05,25.2,M,-3.3,M,,*61
$GNGGA,021102.50,2258.18392,N,11354.28434,E,1,12,1.05,25.1,M,-3.3,M,,*6C
$GNGGA,021103.00,2258.18374,N,11354.28422,E,1,12,1.05,25.1,M,-3.3,M,,*67
$GNGGA,021103.50,2258.18358,N,11354.28406,E,1,12,1.05,25.0,M,-3.3,M,,*6B
$GNGGA,021104.00,2258.18338,N,11354.28396,E,1,12,1.05,24.9,M,-3.3,M,,*69
$GNGGA,021104.50,2258.18320,N,11354.28385,E,1,12,1.05,24.9,M,-3.3,M,,*67
$GNGGA,021105.00,2258.18300,N,11354.28375,E,1,12,1.05,24.8,M,-3.3,M,,*6F
$GNGGA,021105.50,2258.18287,N,11354.28356,E,1,12,1.05,24.7,M,-3.3,M,,*6A
$GNGGA,021106.00,2258.18275,N,11354.28341,E,1,12,1.05,24.6,M,-3.3,M,,*66
$GNGGA,021106.50,2258.18260,N,11354.28332,E,1,12,1.05,24.6,M,-3.3,M,,*63
$GNGGA,021107.00,2258.18237,N,11354.28330,E,1,12,1.05,24.6,M,-3.3,M,,*67
$GNGGA,021107.50,2258.18206,N,11354.28336,E,1,12,1.05,24.7,M,-3.3,M,,*67
$GNGGA,021108.00,2258.18187,N,11354.28326,E,1,12,1.30,24.6,M,-3.3,M,,*61
$GNGGA,021108.50,2258.18167,N,11354.28317,E,1,12,1.05,24.7,M,-3.3,M,,*6F
$GNGGA,021109.00,2258.18148,N,11354.28310,E,1,12,1.05,24.6,M,-3.3,M,,*60
$GNGGA,021109.50,2258.18126,N,11354.28305,E,1,12,1.05,24.5,M,-3.3,M,,*6A
$GNGGA,021110.00,2258.18108,N,11354.28292,E,1,12,0.98,24.5,M,-3.3,M,,*61
$GNGGA,021110.50,2258.18090,N,11354.28281,E,1,12,0.81,24.4,M,-3.3,M,,*6F
$GNGGA,021111.00,2258.18062,N,11354.28276,E,1,12,0.81,24.4,M,-3.3,M,,*6E
$GNGGA,021111.50,2258.18034,N,11354.28276,E,1,12,0.81,24.4,M,-3.3,M,,*68
$GNGGA,021112.00,2258.18017,N,11354.28259,E,1,12,0.98,24.4,M,-3.3,M,,*6A
$GNGGA,021112.50,2258.17998,N,11354.28245,E,1,12,0.98,24.4,M,-3.3,M,,*63
$GNGGA,021113.00,2258.17975,N,11354.28238,E,1,12,0.98,24.5,M,-3.3,M,,*6F
$GNGGA,021113.50,2258.17956,N,11354.28226,E,1,12,0.98,24.5,M,-3.3,M,,*64
$GNGGA,021114.00,2258.17939,N,11354.28213,E,1,12,1.03,24.4,M,-3.3,M,,*6B
$GNGGA,021114.50,2258.17923,N,11354.28200,E,1,12,1.03,24.4,M,-3.3,M,,*67
$GNGGA,021115.00,2258.17911,N,11354.28180,E,1,12,1.03,24.3,M,-3.3,M,,*6E
$GNGGA,021115.50,2258.17899,N,11354.28155,E,1,12,0.85,24.2,M,-3.3,M,,*6C
$GNGGA,021116.00,2258.17885,N,11354.28134,E,1,12,0.85,24.2,M,-3.3,M,,*60
$GNGGA,021116.50,2258.17872,N,11354.28112,E,1,12,0.83,24.1,M,-3.3,M,,*6C
$GNGGA,021117.00,2258.17858,N,11354.28090,E,1,12,0.83,24.0,M,-3.3,M,,*6A
$GNGGA,021117.50,2258.17840,N,11354.28071,E,1,12,0.83,24.0,M,-3.3,M,,*69
$GNGGA,021118.00,2258.17822,N,11354.28055,E,1,12,0.83,24.0,M,-3.3,M,,*61
$GNGGA,021118.50,2258.17810,N,11354.28039,E,1,12,0.83,23.9,M,-3.3,M,,*61
$GNGGA,021119.00,2258.17801,N,11354.28023,E,1,12,0.77,23.7,M,-3.3,M,,*6B
$GNGGA,021119.50,2258.17790,N,11354.28010,E,1,12,0.76,23.6,M,-3.3,M,,*69
$GNGGA,021120.00,2258.17778,N,11354.27991,E,1,12,0.76,23.5,M,-3.3,M,,*6C
$GNGGA,021120.50,2258.17773,N,11354.27961,E,1,12,0.76,23.5,M,-3.3,M,,*6D
$GNGGA,021121.00,2258.17760,N,11354.27942,E,1,12,0.76,23.5,M,-3.3,M,,*6A
$GNGGA,021121.50,2258.17747,N,11354.27924,E,1,12,0.76,23.5,M,-3.3,M,,*6A
$GNGGA,021122.00,2258.17736,N,11354.27900,E,1,12,0.76,23.5,M,-3.3,M,,*6C
$GNGGA,021122.50,2258.17725,N,11354.27877,E,1,12,0.76,23.5,M,-3.3,M,,*6A
$GNGGA,021123.00,2258.17712,N,11354.27855,E,1,12,0.76,23.5,M,-3.3,M,,*6A
